class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,38.69833590410441,1.1534124731220587,22.47347203558686
AF31,29.0378984233889,1.5484310268057135,41.82768793537525
BE,9.722114948208405,1.4283537818875711,80.51758491265466
