class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,38.587231917447795,0.43053552800937,0.2980744391232637
AF31,28.974954889854757,0.434482487996398,0.2805680178928283
BE,9.673877506556883,1.3664422936616987,0.332752337189035
