class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,31.79795088672853,1.124933475834115,20.0909362963249
AF31,25.26478845104711,1.1114640905599376,36.50580660108699
BE,38.548751819528384,1.18614316999419,3.13160663777042
