class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,38.570408973831945,0.6781511930723262,0.2941819555149178
AF31,28.937460540140393,0.6963922262354116,0.31384077546480216
BE,9.670808826543286,1.379965172209962,0.34862530702796923
