class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,38.54173246254652,0.491670917352095,0.301192842942346
AF31,28.94543619808903,0.5232942045945105,0.2912518534208854
BE,9.669283558447333,1.441579419963954,0.384036740834587
