class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,38.5921830695258,0.4234251454594822,0.324701116098026
AF31,28.979033026852992,0.46998560526287875,0.28577854808620984
BE,9.6733422841885,1.7380704217706606,0.3366736641977265
