class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,20.526344647040776,1.271800483769128,48.41440693509929
AF31,37.222569487902405,1.3368830220899335,6.464972149552558
BE,37.97568058477142,2.097279300989911,4.587359661740146
