class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,38.69979091473298,0.9572961881377945,22.497412847720987
AF31,29.025445033387577,1.3466714065963659,41.87402499111873
BE,9.706188950992404,1.0262320207218325,80.50059465888204
