class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,38.6980863925271,1.3831903854936138,22.507452543132075
AF31,29.05334125342233,1.0822039020073746,41.816103671439386
BE,9.728589431346581,1.33906517724155,80.5114066385555
