class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,19.558786456979043,1.2751030884741612,50.842270897489115
AF31,37.89914077775061,1.2057871387898238,4.7524351041133714
BE,38.398808583493796,1.5032058540666424,3.498440954155364
