class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,37.68832948557868,1.46344007062623,5.280483449014857
AF31,31.934411905809107,1.082557714851294,19.7492011700084
BE,25.89860886759522,1.3929594961523064,34.92069621291836
