class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,38.68960856181251,1.370931384082773,22.520581375592727
AF31,29.0434208686411,0.867566067263044,41.8408167678359
BE,9.730238885532676,1.0662037960807567,80.5129512070803
