class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,23.057964522959388,1.34720972109314,42.05562366660553
AF31,34.1873244264642,1.355655668372072,14.086437749181863
BE,38.29576745309777,1.1412596959516415,3.7697052775873887
