class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,36.64376748830686,1.376313486002731,7.919759820058114
AF31,34.037049482312234,1.5347005241783838,14.463890953672687
BE,25.366841172846016,1.4133730846296313,36.25613005367417
