class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,21.223565702991532,1.5048242706482315,46.65649827684407
AF31,36.174580653826034,1.5866523680967164,9.092664279025765
BE,38.6421970524327,1.0978719545775928,2.8893029182635224
