class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,2.673614189173834,0.3075865935713379,55.39144705087364
AF31,2.89863847458222,0.2983725320552804,51.62982269845867
BE,4.140492875253283,0.6484739245275274,30.92640859799852
