class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,38.68078244475834,1.1584023110449035,22.5406607664149
AF31,29.06129876716313,1.1697892762454651,41.80915311307786
BE,9.73407395441827,1.22037300519024,80.504456080194
