class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,38.6877204835358,1.4727113295263325,22.531393355266207
AF31,29.039330785358953,1.2581165475515281,41.84390590488547
BE,9.72523148033306,1.0032349756509331,80.51835719691704
