class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,38.608206489988845,0.58249331933308,0.28204822627418263
AF31,28.964890990367554,0.5429105617481903,0.300439409179946
BE,9.6729005607547,1.7109776498657692,0.34466365581174235
