class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,20.568136116863567,1.0358044687289516,48.31207946789717
AF31,36.88851479518662,1.5802900917772658,7.325102086128836
BE,38.556605958252746,2.9446798067030713,2.9993532131790053
