class,throughput_rx_Mbps,jitter_ms,loss_pct
EF,38.45866502259526,1.3920017683367063,3.3304694513896265
AF31,29.231547735175834,1.33663013891998,26.52501713502399
BE,27.883912504668455,1.3917864702791705,29.917269208120555
